year,state_name,line_num,service_category,ssbg_expenditures,tanf_transfer_funds,total_ssbg_expenditures,other_fed_state_and_local_funds,total_expenditures,children,adults_59_and_younger,adults_60_and_older,adults_unknown,total_adults,total_recipients
2019,California,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,10,Foster Care Services - Adults,"$19,362,952 ",$0 ,"$19,362,952 ","$57,332,637 ","$76,695,589 ",0,"33,790","5,963",0,"39,753","39,753"
2019,California,11,Foster Care Services - Children,$0 ,"$113,322,522 ","$113,322,522 ","$932,041,478 ","$1,045,364,000 ","118,300",0,0,0,0,"118,300"
2019,California,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,13,Home-Based Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,21,Protective Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,22,Protective Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,25,Special Services - Disabled,"$138,513,205 ","$77,157,000 ","$215,670,205 ","$6,744,745,881 ","$6,960,416,086 ","216,939","155,581","16,592",0,"172,173","389,112"
2019,California,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,29,Other Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,California,31,Administrative Costs,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,2,Case Management,"$18,195,852 ",$0 ,"$18,195,852 ",$0 ,"$18,195,852 ",0,0,0,0,0,0
2019,Colorado,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,6,Day Care - Children,"$50,000 ",$0 ,"$50,000 ","$111,525,513 ","$111,575,513 ","18,913",0,0,0,0,"18,913"
2019,Colorado,7,Education and Training Services,"$313,552 ",$0 ,"$313,552 ",$0 ,"$313,552 ",0,0,0,0,0,0
2019,Colorado,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,11,Foster Care Services - Children,"$50,000 ","$2,200,262 ","$2,250,262 ","$315,728,816 ","$317,979,078 ","23,338",0,0,0,0,"23,338"
2019,Colorado,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,13,Home-Based Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,18,Legal Services,"$95,171 ",$0 ,"$95,171 ",$0 ,"$95,171 ",0,0,0,0,0,0
2019,Colorado,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,21,Protective Services - Adults,"$2,090,336 ",$0 ,"$2,090,336 ","$15,706,769 ","$17,797,105 ",0,"2,193","6,471",0,"8,664","8,664"
2019,Colorado,22,Protective Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Colorado,29,Other Services,"$3,901,531 ",$0 ,"$3,901,531 ",$0 ,"$3,901,531 ",0,0,0,0,0,0
2019,Colorado,31,Administrative Costs,"$1,844,101 ",$0 ,"$1,844,101 ",$0 ,"$1,844,101 ",0,0,0,0,0,0
2019,Connecticut,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Connecticut,2,Case Management,"$2,540,048 ",$0 ,"$2,540,048 ","$4,314,163 ","$6,854,211 ",572,"4,091","1,038",0,"5,129","5,701"
2019,Connecticut,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Connecticut,4,Counseling Services,"$83,051 ",$0 ,"$83,051 ","$39,307 ","$122,358 ",0,278,50,0,328,328
2019,Connecticut,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Connecticut,6,Day Care - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Connecticut,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Connecticut,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Connecticut,9,Family Planning Services,"$889,152 ",$0 ,"$889,152 ","$582,595 ","$1,471,747 ",690,"8,577",0,0,"8,577","9,267"
2019,Connecticut,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Connecticut,11,Foster Care Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Connecticut,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Connecticut,13,Home-Based Services,"$2,442,735 ",$0 ,"$2,442,735 ",$0 ,"$2,442,735 ",0,772,482,7,"1,261","1,261"
2019,Connecticut,14,Home-Delivered Meals,"$427,500 ",$0 ,"$427,500 ","$12,552,879 ","$12,980,379 ",0,13,746,0,759,759
2019,Connecticut,15,Housing Services,"$25,000 ",$0 ,"$25,000 ",$0 ,"$25,000 ",67,29,0,0,29,96
2019,Connecticut,16,Independent/Transitional Living Services,"$6,653,270 ",$0 ,"$6,653,270 ","$8,544,957 ","$15,198,227 ","1,109","5,084",597,0,"5,681","6,790"
2019,Connecticut,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Connecticut,18,Legal Services,"$683,644 ",$0 ,"$683,644 ","$5,469 ","$689,113 ",863,"4,285","1,904",2,"6,191","7,054"
2019,Connecticut,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Connecticut,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Connecticut,21,Protective Services - Adults,"$478,237 ",$0 ,"$478,237 ",$0 ,"$478,237 ",0,73,"8,213",29,"8,315","8,315"
2019,Connecticut,22,Protective Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Connecticut,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Connecticut,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Connecticut,25,Special Services - Disabled,"$33,035 ",$0 ,"$33,035 ",$0 ,"$33,035 ",0,5,4,1,10,10
2019,Connecticut,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Connecticut,27,Substance Abuse Services,"$1,332,365 ",$0 ,"$1,332,365 ","$9,113,785 ","$10,446,150 ",0,"2,874",205,0,"3,079","3,079"
2019,Connecticut,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Connecticut,29,Other Services,"$996,007 ",$0 ,"$996,007 ","$3,292,432 ","$4,288,439 ",0,0,0,"107,847","107,847","107,847"
2019,Connecticut,31,Administrative Costs,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,2,Case Management,"$165,198 ",$0 ,"$165,198 ",$0 ,"$165,198 ",0,230,229,0,459,459
2019,Delaware,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,5,Day Care - Adults,"$65,898 ",$0 ,"$65,898 ",$0 ,"$65,898 ",0,3,22,0,25,25
2019,Delaware,6,Day Care - Children,"$807,985 ",$0 ,"$807,985 ",$0 ,"$807,985 ","191,292",0,0,0,0,"191,292"
2019,Delaware,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,10,Foster Care Services - Adults,"$34,000 ",$0 ,"$34,000 ",$0 ,"$34,000 ",0,1,2,0,3,3
2019,Delaware,11,Foster Care Services - Children,"$1,046,411 ",$0 ,"$1,046,411 ",$0 ,"$1,046,411 ","1,144",0,0,0,0,"1,144"
2019,Delaware,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,13,Home-Based Services,"$647,777 ",$0 ,"$647,777 ",$0 ,"$647,777 ",0,64,189,0,253,253
2019,Delaware,14,Home-Delivered Meals,"$74,018 ",$0 ,"$74,018 ",$0 ,"$74,018 ",0,146,0,0,146,146
2019,Delaware,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,21,Protective Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,22,Protective Services - Children,"$337,620 ",$0 ,"$337,620 ",$0 ,"$337,620 ","9,413",0,0,0,0,"9,413"
2019,Delaware,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,26,Special Services - Youth at Risk,"$705,825 ",$0 ,"$705,825 ",$0 ,"$705,825 ","1,002",0,0,0,0,"1,002"
2019,Delaware,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,29,Other Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Delaware,31,Administrative Costs,"$348,084 ",$0 ,"$348,084 ",$0 ,"$348,084 ",0,0,0,0,0,0
2019,District of Columbia,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,2,Case Management,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,6,Day Care - Children,"$229,251 ",$0 ,"$229,251 ","$111,249,649 ","$111,478,900 ","11,881",0,0,0,0,"11,881"
2019,District of Columbia,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,11,Foster Care Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,13,Home-Based Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,21,Protective Services - Adults,"$1,975,650 ",$0 ,"$1,975,650 ","$1,088,318 ","$3,063,968 ",0,0,0,"1,736","1,736","1,736"
2019,District of Columbia,22,Protective Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,District of Columbia,29,Other Services,"$1,911,518 ","$5,937,456 ","$7,848,974 ","$225,578,929 ","$233,427,903 ","2,767",0,0,"12,940","12,940","15,707"
2019,District of Columbia,31,Administrative Costs,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Florida,1,Adoption Services,"$55,399 ",$0 ,"$55,399 ","$595,997 ","$651,396 ","10,239",0,0,0,0,"10,239"
2019,Florida,2,Case Management,"$147,842 ",$0 ,"$147,842 ","$545,919 ","$693,761 ",0,0,0,0,0,0
2019,Florida,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Florida,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Florida,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Florida,6,Day Care - Children,"$2,182,722 ",$0 ,"$2,182,722 ","$9,976,505 ","$12,159,227 ","615,759",0,0,0,0,"615,759"
2019,Florida,7,Education and Training Services,"$962,961 ","$446,445 ","$1,409,406 ","$11,203,467 ","$12,612,873 ",0,0,0,"536,640","536,640","536,640"
2019,Florida,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Florida,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Florida,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Florida,11,Foster Care Services - Children,"$648,615 ","$35,649,305 ","$36,297,920 ","$141,891,183 ","$178,189,103 ","38,687",0,0,0,0,"38,687"
2019,Florida,12,Health-Related Services,"$7,145,969 ",$0 ,"$7,145,969 ",$0 ,"$7,145,969 ","41,431",0,0,0,0,"41,431"
2019,Florida,13,Home-Based Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Florida,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Florida,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Florida,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Florida,17,Information and Referral,"$71,744 ",$0 ,"$71,744 ","$426,842 ","$498,586 ",0,0,0,"3,726,958","3,726,958","3,726,958"
2019,Florida,18,Legal Services,"$5,173,398 ",$0 ,"$5,173,398 ","$43,572,806 ","$48,746,204 ","45,463",0,0,0,0,"45,463"
2019,Florida,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Florida,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Florida,21,Protective Services - Adults,"$9,244,314 ",$0 ,"$9,244,314 ","$48,119,665 ","$57,363,979 ",0,"16,230","42,815",405,"59,450","59,450"
2019,Florida,22,Protective Services - Children,"$9,201,981 ","$12,342,732 ","$21,544,713 ","$187,508,870 ","$209,053,583 ","245,245",0,0,0,0,"245,245"
2019,Florida,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Florida,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Florida,25,Special Services - Disabled,"$12,286,726 ",$0 ,"$12,286,726 ",$0 ,"$12,286,726 ",607,"2,663",181,0,"2,844","3,451"
2019,Florida,26,Special Services - Youth at Risk,"$48,705,660 ",$0 ,"$48,705,660 ","$7,775,786 ","$56,481,446 ","24,279",0,0,0,0,"24,279"
2019,Florida,27,Substance Abuse Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Florida,28,Transportation,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Florida,29,Other Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Florida,31,Administrative Costs,"$2,395,969 ","$894,197 ","$3,290,166 ",$0 ,"$3,290,166 ",0,0,0,0,0,0
2019,Georgia,1,Adoption Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,2,Case Management,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,6,Day Care - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,7,Education and Training Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,11,Foster Care Services - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,13,Home-Based Services,"$4,964,933 ",$0 ,"$4,964,933 ","$58,273,551 ","$63,238,484 ",0,0,"34,480",0,"34,480","34,480"
2019,Georgia,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,21,Protective Services - Adults,"$1,990,208 ",$0 ,"$1,990,208 ","$17,576,100 ","$19,566,308 ",0,"3,736","14,774","2,508","21,018","21,018"
2019,Georgia,22,Protective Services - Children,"$2,871,034 ","$1,913,109 ","$4,784,143 ","$364,255,496 ","$369,039,639 ","17,500",0,0,0,0,"17,500"
2019,Georgia,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,25,Special Services - Disabled,"$21,839,589 ",$0 ,"$21,839,589 ","$379,924,499 ","$401,764,088 ",0,0,0,"10,213","10,213","10,213"
2019,Georgia,26,Special Services - Youth at Risk,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Georgia,27,Substance Abuse Services,"$8,500,000 ",$0 ,"$8,500,000 ","$47,282,280 ","$55,782,280 ",0,234,0,0,234,234
2019,Georgia,28,Transportation,"$9,855,745 ",$0 ,"$9,855,745 ","$18,298,266 ","$28,154,011 ",0,"6,458",0,"7,261","13,719","13,719"
2019,Georgia,29,Other Services,"$751,577 ",$0 ,"$751,577 ","$419,316,173 ","$420,067,750 ",0,33,241,"1,409","1,683","1,683"
2019,Georgia,31,Administrative Costs,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Guam,1,Adoption Services,"$173,119 ",$0 ,"$173,119 ","$13,012 ","$186,131 ",28,54,5,0,59,87
2019,Guam,2,Case Management,"$443,690 ",$0 ,"$443,690 ","$16,209 ","$459,899 ",416,130,2,0,132,548
2019,Guam,3,Congregate Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Guam,4,Counseling Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Guam,5,Day Care - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Guam,6,Day Care - Children,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Guam,7,Education and Training Services,"$59,708 ",$0 ,"$59,708 ","$3,473 ","$63,181 ",0,868,0,0,868,868
2019,Guam,8,Employment Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Guam,9,Family Planning Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Guam,10,Foster Care Services - Adults,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Guam,11,Foster Care Services - Children,"$318,427 ",$0 ,"$318,427 ","$1,832,735 ","$2,151,162 ",333,0,0,0,0,333
2019,Guam,12,Health-Related Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Guam,13,Home-Based Services,"$29,206 ",$0 ,"$29,206 ",$0 ,"$29,206 ",108,13,0,0,13,121
2019,Guam,14,Home-Delivered Meals,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Guam,15,Housing Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Guam,16,Independent/Transitional Living Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Guam,17,Information and Referral,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Guam,18,Legal Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Guam,19,Pregnancy and Parenting,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Guam,20,Prevention and Intervention,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Guam,21,Protective Services - Adults,"$20,128 ",$0 ,"$20,128 ","$503,548 ","$523,676 ",0,332,20,0,352,352
2019,Guam,22,Protective Services - Children,"$1,132,397 ",$0 ,"$1,132,397 ","$1,044,132 ","$2,176,529 ","1,533",0,0,0,0,"1,533"
2019,Guam,23,Recreation Services,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Guam,24,Residential Treatment,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
2019,Guam,25,Special Services - Disabled,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,0,0,0
